latitude,longitude,wind_speed_m_s,air_density_kg_m3,temperature_c,humidity_pct,pressure_hpa,elevation_m,wind_generation_mw
12.6994,79.7375,4.23,1.1698,24.08,60.2,998.09,84.37,0.0689
24.84033,85.79831,2.36,1.0058,13.54,86.2,827.75,1687.49,0.0181
26.23338,83.89464,4.77,1.1219,18.36,73.08,938.81,579.29,0.1407
18.84789,78.85873,1.28,0.9988,19.51,60.57,839.02,1537.03,0.0047
26.02753,78.54858,0.59,1.0848,32.35,75.78,951.31,546.26,0.0
22.6006,72.75938,6.29,1.0632,19.31,68.64,892.56,1089.77,0.359
20.68875,79.97022,2.22,1.1479,27.26,78.26,989.84,193.31,0.0
14.74131,80.87751,3.23,1.094,25.49,58.77,937.88,638.62,0.0326
26.70232,70.07668,3.98,1.0839,27.2,55.83,934.46,667.04,0.0419
27.97548,70.46766,1.45,0.9836,12.19,66.83,805.62,1962.12,0.0201
26.45133,86.04489,4.15,1.06,17.61,84.71,884.72,1141.91,0.0405
9.62098,83.89024,5.18,0.9693,25.08,61.69,829.77,1685.13,0.1396
16.76679,74.09557,2.84,0.9633,19.46,93.08,809.13,1980.39,0.0
9.80392,78.05287,5.01,0.9546,20.74,60.53,805.29,1974.82,0.1595
24.43281,73.48332,2.8,1.0128,19.49,67.93,850.82,1482.13,0.0
23.71249,68.81106,6.24,1.0549,18.18,63.96,882.2,1115.73,0.3239
23.91723,80.48096,4.4,0.9974,21.26,82.27,842.94,1561.7,0.1147
11.26796,87.16214,3.94,1.0495,26.99,67.72,904.16,938.0,0.0576
21.87388,73.68318,3.42,1.1367,24.06,66.79,969.78,331.23,0.0
12.90422,82.87436,6.07,1.0643,18.58,87.15,891.31,1106.03,0.274
11.87184,82.97067,0.5,1.0053,21.86,89.45,851.33,1469.12,0.0
9.89144,77.49874,3.45,1.1393,28.53,74.04,986.62,257.22,0.0
17.63592,72.64284,3.36,0.9534,27.64,41.08,823.15,1709.81,0.0222
26.98716,87.65746,0.54,1.0928,23.79,65.33,931.47,679.36,0.0
9.79859,70.17601,4.14,1.0542,14.52,68.93,870.53,1309.25,0.0896
23.00899,79.70925,5.47,1.1532,31.31,57.02,1007.81,53.17,0.2099
8.5554,79.12489,1.68,0.9902,20.4,68.88,834.4,1602.96,0.0191
15.8943,78.05849,1.47,1.0231,21.94,55.19,866.64,1258.28,0.0
23.3709,74.03097,6.69,1.0118,20.49,78.08,852.82,1410.33,0.42
9.32666,86.22375,3.56,1.115,18.83,73.43,934.55,654.22,0.043
8.68803,86.09924,5.99,0.9996,12.96,77.43,820.96,1773.77,0.2832
11.57822,74.77296,1.42,1.1515,22.32,54.53,976.65,279.47,0.0
23.69217,73.71297,2.46,0.9726,25.26,64.86,833.14,1678.52,0.0417
21.64479,80.73444,2.24,1.0353,11.8,72.31,846.78,1532.24,0.0
22.49749,75.76884,2.02,1.1471,27.33,48.37,989.4,209.01,0.0
18.84357,81.64653,4.24,1.0812,25.63,71.22,927.31,705.54,0.1006
18.36446,76.83251,5.8,1.0724,23.44,55.09,913.03,865.75,0.2382
13.2465,76.38594,3.11,1.1208,27.22,60.75,966.37,415.8,0.004
13.81663,84.26618,2.53,0.9723,13.49,77.87,800.0,1973.59,0.0
23.96228,69.41547,5.01,1.0828,22.58,85.67,919.2,897.06,0.1118
9.54533,82.0387,3.87,1.0099,20.85,54.47,852.27,1462.65,0.0446
21.99527,78.52678,5.78,0.9876,15.52,78.75,818.34,1787.98,0.2931
23.03503,84.81728,4.5,0.9922,19.6,56.6,833.81,1655.32,0.1137
15.48692,72.24152,8.64,1.0645,21.04,58.51,898.94,1063.74,0.942
20.65198,76.05656,3.28,1.0168,15.05,67.96,841.15,1601.98,0.026
23.16437,79.65126,1.08,1.0874,25.48,69.4,932.12,787.66,0.0
26.97224,83.70326,2.52,1.0515,15.59,66.97,871.53,1305.57,0.0
13.96383,83.19508,3.62,1.1299,24.69,59.3,965.99,360.24,0.0329
12.104,70.52572,3.62,1.1363,31.96,60.09,995.17,159.6,0.0206
17.86029,72.65975,3.24,1.0369,17.92,56.93,866.36,1277.17,0.0
21.6468,86.62604,4.61,1.0877,26.69,65.52,936.19,656.9,0.1684
27.07055,71.60448,3.11,0.9813,17.69,61.22,819.26,1839.94,0.0067
8.67843,80.48733,5.94,1.0972,25.06,49.17,939.2,614.69,0.2894
20.52641,70.51745,1.68,1.1046,16.46,88.6,918.25,870.43,0.0204
16.38453,68.37601,3.49,1.1128,28.63,74.36,963.95,386.89,0.0841
23.48109,81.25782,5.81,1.1553,25.91,56.11,991.82,217.9,0.2892
16.26374,76.32574,5.03,1.098,26.28,63.12,943.73,609.73,0.1057
21.75847,71.02722,3.78,1.033,20.7,74.37,871.3,1377.83,0.0236
10.51005,76.17226,5.19,1.0018,17.31,66.8,835.28,1606.4,0.2104
12.44469,80.40309,5.4,1.1138,22.57,68.46,945.48,639.78,0.2171
18.29139,71.42876,6.22,1.0663,15.32,59.22,882.94,1136.97,0.3769
17.6169,72.75927,1.98,1.132,25.62,84.48,970.85,290.79,0.0
20.59857,71.04081,3.89,1.0779,35.26,66.14,954.21,515.89,0.0188
8.86929,75.73028,3.98,1.0429,14.86,75.08,862.24,1330.24,0.0509
15.46862,76.46784,4.74,1.0207,19.02,70.92,855.99,1395.0,0.1433
12.6361,84.85428,4.78,1.1364,26.43,60.23,977.21,373.44,0.1151
26.78956,82.26584,6.92,1.0235,17.25,79.42,853.21,1444.75,0.4522
19.74099,76.28843,5.08,0.9831,20.44,67.25,828.5,1666.44,0.104
18.95682,73.38768,2.22,1.0244,16.21,76.57,850.86,1508.44,0.0021
22.62798,74.6278,4.53,1.0264,15.65,76.43,850.86,1386.5,0.0944
19.50209,79.20998,5.17,1.0351,15.63,82.43,858.07,1396.16,0.1348
23.51065,73.57368,8.74,0.9884,19.13,86.09,829.24,1752.01,1.0305
18.90106,77.89275,6.99,1.1246,17.34,72.42,937.74,645.78,0.5062
10.68643,85.72297,2.39,1.1221,26.76,51.91,966.02,428.84,0.0
24.09691,69.96668,7.97,1.0325,22.13,70.19,875.13,1239.47,0.7693
15.07756,75.78661,2.12,1.1237,26.95,68.07,967.97,434.88,0.0075
20.4544,73.20411,5.49,1.1737,18.77,51.09,983.54,264.01,0.2282
24.0084,84.50914,3.01,1.1058,31.29,73.57,966.39,357.99,0.0
8.39459,71.11794,3.8,1.0022,14.74,70.74,828.23,1785.27,0.0507
23.4805,72.60192,4.77,0.9836,13.54,80.34,809.47,1881.97,0.1247
10.1075,79.22473,3.58,1.1195,28.65,62.38,969.82,297.81,0.0137
17.28411,84.38736,4.12,1.0105,26.16,66.29,868.16,1310.33,0.0642
13.86114,70.37759,1.57,1.1809,21.64,83.43,999.24,162.13,0.0235
24.47707,69.86259,2.26,1.0208,29.11,67.58,885.71,1115.48,0.0
13.17831,80.80305,4.53,1.1209,24.49,60.74,957.64,460.85,0.0913
11.52666,69.68748,3.06,1.0124,19.84,80.33,851.43,1552.68,0.0
11.08029,75.25769,5.05,1.0304,18.75,65.13,863.34,1313.2,0.1778
18.22465,86.04444,3.44,0.9761,15.5,71.38,808.77,1918.34,0.023
26.26735,76.35471,3.38,1.0293,20.49,72.52,867.61,1301.98,0.0106
14.44451,74.0946,3.59,1.1553,25.89,61.56,991.66,157.43,0.0
11.852,75.16622,5.86,0.9867,23.17,70.9,839.25,1572.45,0.2824
26.0104,76.75813,1.44,1.0425,19.91,54.82,877.01,1220.77,0.0225
19.54779,82.69195,7.44,1.0533,13.91,44.61,867.88,1304.21,0.6716
13.3435,80.33593,3.88,1.1617,25.58,55.46,996.15,124.32,0.0567
25.57618,76.67899,2.75,1.1202,27.63,59.74,967.16,429.25,0.0
17.40418,77.91148,2.77,0.9947,16.63,61.54,827.36,1718.46,0.0093
16.60607,82.05909,1.33,1.1141,28.67,76.47,965.23,411.81,0.0
14.69341,83.1637,4.17,1.1582,28.61,65.04,1003.27,89.84,0.0563
18.5401,71.11492,4.63,1.0379,20.89,50.03,876.07,1192.46,0.139
15.67484,80.49908,9.21,0.9856,17.71,65.6,822.86,1732.35,1.2172
17.35166,75.7132,2.77,1.1615,31.14,80.7,1014.55,23.25,0.0342
22.65573,72.31927,2.34,1.1254,25.7,58.68,965.39,431.47,0.0
25.02349,81.91731,3.2,1.0362,15.27,81.44,857.84,1446.86,0.0201
9.33922,80.73521,4.72,1.0995,29.46,54.14,955.09,541.11,0.1308
17.90406,76.78401,5.53,1.0527,27.06,86.07,907.13,944.47,0.2764
27.47036,84.15295,8.11,1.1211,34.83,70.93,991.08,216.83,0.8125
19.02598,73.7922,3.89,1.0354,21.56,59.99,875.91,1247.81,0.0071
10.67877,79.05364,4.67,1.1735,17.83,90.93,980.2,269.26,0.1335
20.93854,83.58877,3.15,1.0447,17.22,92.95,870.78,1237.58,0.0359
20.06803,78.46202,4.45,1.1475,21.73,75.88,971.29,309.33,0.0808
26.03307,73.8235,1.41,1.0686,29.63,61.29,928.77,780.99,0.0
15.33945,79.25034,6.4,1.0564,12.83,63.5,867.17,1323.99,0.3708
10.17289,82.63794,2.77,0.965,23.71,52.95,822.31,1738.7,0.0
16.74601,86.22327,5.04,1.078,18.94,74.36,903.85,983.71,0.1773
26.27996,75.75773,2.29,1.1335,12.46,61.91,929.3,760.21,0.0193
19.66791,86.12241,5.71,1.1489,31.03,50.82,1003.14,140.77,0.2828
11.81185,84.88607,4.14,1.1654,25.02,68.79,997.48,85.58,0.0686
12.07176,76.70423,4.97,1.1208,17.67,70.95,935.68,662.02,0.1332
16.61679,70.59817,5.45,0.977,14.06,92.47,805.45,1975.76,0.2202
22.70092,87.14924,6.76,1.108,26.78,54.93,953.95,496.84,0.4374
23.29831,69.85176,4.07,0.9916,19.29,69.32,832.37,1694.18,0.0626
26.53134,70.90901,6.52,1.1325,26.04,65.81,972.66,373.51,0.439
20.26867,70.6412,1.13,1.1528,24.91,64.83,986.31,242.11,0.0
19.36479,69.69301,2.66,1.0511,23.53,53.15,895.16,1014.49,0.0463
24.34523,81.99459,2.31,1.0999,28.63,96.13,952.8,534.72,0.0
10.02203,82.50324,3.53,1.1142,23.95,54.86,950.2,524.8,0.0
15.8517,68.90672,4.2,1.0962,28.6,83.21,949.53,578.57,0.0774
14.96215,73.13755,7.7,1.0089,28.01,68.97,872.17,1246.08,0.6513
26.04288,69.62256,1.81,1.0202,19.08,55.51,855.77,1448.02,0.0084
13.34168,82.15896,3.81,1.0946,22.64,88.6,929.35,698.07,0.0189
19.9285,78.85464,4.15,0.9877,20.04,93.13,831.25,1699.67,0.069
17.6575,68.5012,8.11,1.0467,20.59,75.38,882.56,1181.3,0.8163
9.9245,86.83434,2.78,1.1007,28.12,67.51,951.85,528.48,0.0
20.74598,72.04058,7.27,1.0567,17.02,78.55,880.18,1144.81,0.5568
27.30596,73.70565,7.92,1.0091,18.93,81.49,846.02,1464.19,0.7662
16.96244,81.75495,7.12,1.0364,26.92,58.62,892.66,1068.97,0.5372
9.00337,86.74859,6.32,1.058,28.08,61.15,914.86,836.31,0.3889
22.8741,87.50992,3.5,1.0221,15.4,43.01,846.62,1546.25,0.0272
11.05224,69.54141,6.66,1.1124,24.69,79.38,951.09,555.81,0.4451
25.9124,70.35785,5.13,1.044,24.16,61.73,890.98,1097.88,0.1972
10.76411,68.0089,4.41,1.1256,35.17,60.81,996.24,174.11,0.1215
12.11009,69.88728,1.65,0.9835,17.65,57.92,820.96,1749.45,0.0008
12.3034,81.25068,7.68,1.0814,27.6,60.91,933.56,673.68,0.61
26.88296,87.92556,4.28,1.0464,22.69,66.92,888.57,1165.12,0.1175
18.02495,82.29945,7.58,1.0376,14.03,82.66,855.35,1450.12,0.6316
12.52665,71.96705,8.4,1.0331,14.49,64.14,853.0,1517.27,0.9414
25.30953,78.46982,4.33,1.1018,24.79,53.91,942.33,672.27,0.0766
25.25602,83.29049,6.16,1.0164,22.35,59.16,862.1,1320.04,0.3334
9.5445,80.18295,3.28,0.9992,13.97,73.81,823.53,1788.7,0.0
26.36536,82.29845,1.9,1.0281,14.3,80.4,848.32,1489.03,0.0422
8.75267,71.04257,8.07,1.0314,21.26,42.75,871.67,1233.19,0.8471
19.00429,81.14593,8.28,1.0184,26.69,48.11,876.54,1233.7,0.8349
22.71413,70.51417,4.28,1.075,26.5,72.74,924.66,770.22,0.0806
20.24905,82.27468,1.73,1.1741,17.23,81.67,978.64,332.79,0.0
19.73681,68.0484,3.86,1.0252,19.96,63.81,862.59,1359.09,0.0627
23.62108,80.81668,1.51,1.0422,11.05,68.11,850.25,1517.98,0.0157
23.76328,87.5005,2.05,1.0499,16.3,58.43,872.37,1256.62,0.0103
23.86889,70.45658,9.01,1.0333,19.81,58.81,868.96,1323.61,1.1166
16.5584,78.96708,1.37,1.1418,33.93,68.05,1006.43,112.65,0.0126
25.86708,69.04767,4.93,1.0779,22.04,57.7,913.37,889.36,0.143
11.94064,79.49875,4.54,1.0768,18.76,60.18,902.24,1010.41,0.0866
20.58114,78.5859,6.27,1.1433,26.17,42.0,982.32,233.5,0.4075
24.61211,76.4578,3.69,1.1651,15.74,70.01,966.18,433.9,0.0558
26.71545,87.60431,6.68,1.1375,30.85,69.98,992.62,155.16,0.464
16.69006,74.88611,5.58,1.0367,27.09,58.0,893.51,1119.59,0.2594
27.14804,72.48898,8.12,1.055,16.23,80.49,876.34,1236.75,0.8684
23.46095,84.84467,2.05,1.0238,17.14,90.54,853.1,1450.09,0.0445
15.68322,84.01741,8.6,1.0392,18.29,65.11,869.37,1299.95,0.9227
12.81453,82.89696,2.6,1.0005,16.53,65.68,831.92,1653.83,0.0
21.23516,77.96441,3.77,0.9863,26.29,84.6,847.72,1496.34,0.0493
9.18028,72.37059,2.25,1.1333,21.72,66.96,959.22,477.79,0.0
24.30099,70.31001,6.67,0.9865,12.82,59.26,809.81,1820.16,0.405
19.71145,74.18515,4.97,0.9773,22.0,81.84,827.99,1693.03,0.1835
8.57144,87.9507,3.76,1.1466,25.86,73.93,984.14,188.98,0.0618
10.1503,87.63908,1.87,0.9898,16.98,70.65,824.36,1748.25,0.0
12.45114,78.67154,4.94,1.0542,26.39,81.1,906.46,952.61,0.1471
15.56531,68.43223,3.24,1.1463,27.58,62.29,989.48,137.68,0.0307
20.52623,78.09815,2.78,1.0036,25.97,65.67,861.69,1313.24,0.0439
16.49771,78.90848,2.94,1.0135,20.76,72.15,855.09,1408.05,0.0176
8.55019,77.48052,6.44,0.9612,24.9,57.61,822.37,1751.07,0.412
16.21014,70.10765,2.37,0.9488,21.07,73.01,801.33,1960.73,0.0
24.05431,68.6718,5.58,1.0166,13.67,77.91,836.96,1641.78,0.2541
15.95336,78.19785,1.23,1.1242,16.18,71.58,933.72,654.89,0.034
26.44134,68.59431,3.8,1.0712,25.11,74.13,917.07,834.99,0.0363
16.23143,82.4023,4.17,1.0303,24.0,68.46,878.83,1239.55,0.008
26.6388,70.11177,3.83,1.0086,11.0,77.8,822.68,1832.44,0.0166
19.79626,82.92437,6.84,1.1062,21.38,73.68,935.21,698.78,0.4345
9.51549,80.66128,3.8,1.1051,21.69,71.87,935.32,721.22,0.0453
24.70844,70.99906,3.86,1.1173,25.63,67.58,958.21,450.2,0.0728
13.29055,83.81715,8.04,1.0039,16.94,75.27,835.91,1641.67,0.7291
21.12326,68.55986,2.94,1.1498,29.99,73.97,1000.52,131.94,0.0
15.28695,78.32262,3.06,1.0083,16.4,68.25,838.09,1518.24,0.0
22.9909,68.82259,2.42,1.0495,22.62,80.24,891.02,1118.18,0.0
26.13638,74.61901,5.8,1.0815,23.66,73.71,921.39,792.51,0.2692
11.60382,87.48994,7.73,0.9816,19.6,74.92,824.88,1711.16,0.6578
17.91213,86.86477,3.02,1.1237,23.95,60.85,958.31,508.68,0.0
19.7505,68.38246,1.48,1.0881,22.48,51.41,923.38,776.41,0.0095
25.96839,73.75642,5.73,1.0693,16.83,81.62,890.08,1111.35,0.2611
23.12302,73.75046,4.16,0.9957,13.97,93.03,820.62,1821.14,0.0837
14.23142,74.13798,3.54,1.124,28.7,64.38,973.88,237.39,0.0264
13.84771,81.70522,2.44,0.9638,18.78,76.28,807.67,1838.92,0.0
14.63643,73.50984,3.41,1.109,23.03,76.6,942.86,598.91,0.0241
22.74495,79.76939,3.67,1.0121,15.72,83.81,839.27,1555.54,0.0244
23.55152,77.44102,2.34,1.0597,21.06,76.09,894.91,1047.74,0.0237
15.44931,68.86369,5.77,1.1496,28.8,62.61,996.39,161.13,0.2909
19.46377,86.10017,1.44,1.1779,24.01,59.66,1004.77,75.26,0.0248
22.73764,68.6067,7.92,1.1408,25.4,71.38,977.64,328.47,0.746
21.11447,84.10134,4.39,1.1463,26.95,63.92,987.42,243.42,0.0885
16.81633,69.25957,3.7,1.0328,19.48,88.41,867.54,1281.38,0.0311
17.12787,87.72024,6.09,1.1733,20.49,63.37,988.91,180.59,0.3187
22.23837,71.03979,2.05,1.1459,21.67,64.61,969.74,336.16,0.0
17.58522,72.63859,4.46,1.0752,17.07,62.82,895.72,1054.9,0.122
21.87112,70.7017,4.99,1.1465,20.56,65.91,966.61,418.39,0.1631
20.51367,87.7595,5.91,1.0067,24.11,65.01,859.02,1445.38,0.241
16.9758,73.78936,1.76,1.0777,9.05,67.98,873.01,1280.51,0.0
9.58399,87.04042,2.46,1.1489,24.6,62.08,981.99,246.27,0.0
10.64919,83.69891,0.57,1.1716,26.89,54.14,1009.05,80.18,0.0
16.50285,75.24709,5.41,1.0405,12.91,68.8,854.41,1443.53,0.1993
15.57165,86.74301,5.61,1.1041,15.83,79.9,915.87,846.84,0.2644
19.33584,70.31414,2.03,1.1199,19.34,70.29,940.25,622.43,0.0081
18.34554,74.76957,6.29,1.1475,22.07,56.79,972.44,354.41,0.3875
17.16022,81.53913,4.04,1.1113,34.95,80.77,982.87,300.62,0.0701
21.74004,69.52427,7.55,1.0189,23.43,69.99,867.44,1320.76,0.66
14.16847,74.91657,2.22,1.136,33.38,67.57,999.55,51.56,0.0
16.4626,68.21283,5.3,1.0033,14.33,83.92,827.93,1735.82,0.2063
21.46233,78.1269,4.32,0.9929,15.67,79.55,823.14,1799.92,0.0432
15.13097,69.49443,2.57,1.0403,27.13,73.59,896.7,1069.95,0.0
24.43133,71.1544,2.62,0.9592,20.75,67.82,809.23,1922.73,0.0409
15.38994,85.61996,7.15,1.0687,23.9,79.53,911.24,976.78,0.4978
9.36465,75.70815,6.37,1.0697,28.03,66.28,924.82,749.96,0.3678
24.59082,79.54414,0.66,0.9795,17.72,79.26,817.82,1815.93,0.0
19.38038,72.74999,3.98,1.0303,17.12,64.21,858.43,1403.24,0.0283
11.74799,76.77119,4.87,1.0925,21.42,53.6,923.74,804.55,0.0938
14.22253,82.59329,9.2,0.9585,23.11,63.5,815.14,1857.71,1.195
17.77388,84.06501,7.25,1.1643,26.62,68.77,1001.84,70.2,0.5825
16.69667,87.54494,7.62,1.136,25.26,61.98,973.08,351.9,0.7068
14.36658,84.78621,0.5,0.9919,15.37,62.31,821.49,1800.47,0.0043
18.31059,76.63707,7.56,1.1318,25.6,78.16,970.56,312.53,0.6821
22.64768,81.84796,1.66,0.965,17.59,58.2,805.33,1977.81,0.0
23.72895,72.46489,3.42,1.1022,24.85,58.81,942.84,676.14,0.012
9.40867,84.37069,6.19,1.185,21.95,82.58,1003.79,102.1,0.3762
23.03097,77.02288,2.59,1.0242,17.64,62.82,854.92,1458.25,0.033
23.8653,69.43705,4.73,0.966,15.35,66.91,800.0,1976.57,0.1398
24.82889,82.28145,5.47,1.0506,25.16,81.46,899.61,992.85,0.1454
17.71177,82.39593,6.0,1.0646,16.4,64.38,884.82,1075.25,0.3518
24.6541,71.09376,5.26,1.0117,23.29,72.72,860.88,1394.33,0.1816
19.96208,84.25228,3.82,1.1282,28.91,61.24,978.18,313.41,0.0694
20.09678,71.91919,4.09,1.149,26.68,43.52,988.92,267.28,0.0688
13.07453,74.69186,2.07,1.0379,23.62,67.71,884.17,1153.82,0.0
18.61214,87.37633,9.57,1.1259,22.76,61.07,956.33,457.92,1.3836
8.26728,83.51357,1.25,1.0835,29.33,51.34,940.83,611.97,0.0
25.52344,87.24962,1.7,0.989,15.21,72.8,818.66,1798.08,0.0
23.68025,78.07816,4.43,1.1734,20.09,65.71,987.71,147.52,0.1042
25.04994,81.79828,2.24,0.972,15.32,79.07,804.89,1902.61,0.0
19.87231,68.03856,5.77,0.9721,20.35,79.02,818.94,1752.56,0.2733
20.26961,72.22707,4.38,1.0311,22.13,60.52,874.0,1186.37,0.0687
19.51624,81.51383,2.01,1.1501,23.35,64.12,978.84,265.28,0.0
16.35196,84.16358,5.22,1.1127,24.51,67.47,950.71,546.46,0.1527
8.52783,83.83484,4.52,1.0884,22.0,63.97,922.08,773.08,0.1066
9.53575,78.32051,4.61,1.0249,13.2,98.0,842.41,1533.63,0.1503
27.64532,70.82906,3.37,1.0218,22.18,66.76,866.24,1315.59,0.0
9.71734,85.89392,6.75,0.9953,23.61,54.76,847.83,1527.11,0.4625
9.80112,71.45858,2.44,0.9879,8.97,77.56,800.0,1998.76,0.0
25.68725,68.52354,3.01,1.058,17.68,75.57,883.3,1177.2,0.0206
13.8731,82.54404,3.07,1.0165,14.19,78.74,838.43,1554.03,0.0
9.64451,75.87134,0.68,1.0928,23.02,82.34,929.04,695.5,0.0
24.68442,73.1018,7.12,0.9759,12.44,78.34,800.0,1996.5,0.5468
13.10778,68.78054,6.1,0.9689,19.93,79.99,815.16,1835.7,0.306
8.28713,71.72047,4.39,1.0815,19.46,87.89,908.38,950.88,0.1307
24.32121,85.8352,4.96,1.1458,31.46,78.79,1001.83,80.89,0.1605
25.34087,83.96588,4.13,0.9723,19.72,56.41,817.41,1875.98,0.0629
8.70868,74.3547,1.29,0.9992,15.64,66.84,828.34,1712.91,0.0055
12.90568,86.04191,3.88,0.9942,22.49,50.82,843.7,1534.5,0.0399
26.51451,78.05023,3.63,1.092,17.94,86.29,912.46,938.47,0.0296
24.00664,68.39891,1.92,1.0678,23.2,62.45,908.33,907.43,0.0055
11.96961,75.4874,8.15,1.0999,20.99,55.88,928.71,771.89,0.8515
26.25126,70.55811,3.82,1.1093,29.84,83.21,964.77,350.91,0.0388
25.76248,87.81791,3.1,0.9968,14.91,68.98,824.23,1717.21,0.012
14.23828,84.74854,1.34,0.9907,23.85,66.44,844.63,1612.8,0.0066
10.01607,81.71986,2.63,1.0516,30.35,65.34,916.16,859.12,0.0
12.07659,74.1945,2.77,1.0103,21.09,40.01,853.31,1493.04,0.0325
17.25382,85.75438,3.86,0.9668,15.66,69.75,801.54,1991.57,0.0174
12.83989,75.1748,3.72,1.0578,24.2,75.12,902.9,958.78,0.0502
8.78992,68.79624,5.04,0.9999,17.31,70.86,833.69,1632.3,0.1116
11.45828,73.29133,1.34,1.1428,30.71,62.55,996.77,115.63,0.0007
25.97202,82.52173,5.51,1.1424,31.74,69.53,999.86,141.96,0.1663
18.81195,73.37266,3.3,1.0027,17.15,82.3,835.58,1648.39,0.0108
19.62882,79.44572,4.7,0.9916,12.73,50.34,813.7,1801.94,0.082
12.89098,77.39915,6.49,0.9546,21.19,73.72,806.59,1950.22,0.3458
25.03836,81.62673,4.56,1.1378,21.79,53.24,963.26,462.57,0.1399
22.53878,69.79076,6.9,0.9867,10.06,62.42,802.19,1934.49,0.4809
19.15208,82.05807,1.5,1.0325,28.03,64.69,892.63,1108.57,0.0
19.96753,77.44042,1.38,1.1015,26.0,72.57,945.92,578.24,0.0
21.34344,78.87546,8.5,1.0025,15.26,62.71,829.92,1626.0,0.9669
10.89268,80.19369,1.94,1.051,19.38,60.33,882.55,1105.0,0.0175
19.36809,87.45038,6.41,1.0169,13.99,73.7,838.13,1663.5,0.3022
13.33917,74.27693,7.51,1.0131,21.04,75.6,855.49,1437.94,0.6247
23.58818,83.1979,5.01,0.9978,13.64,75.55,821.43,1788.82,0.1294
14.98325,87.70322,2.42,1.1627,28.35,51.55,1006.26,26.52,0.0347
10.0873,80.91738,5.12,1.0235,23.03,65.35,870.2,1272.35,0.1319
17.00965,75.1381,4.78,0.9802,12.05,73.79,802.48,1933.62,0.1702
10.47272,83.98263,2.91,1.0658,27.47,75.19,919.69,802.76,0.0
22.18471,87.87998,3.26,1.1769,23.01,82.22,1000.49,61.48,0.0041
9.31708,71.96242,5.26,1.0436,19.75,89.46,877.4,1160.74,0.1884
15.9891,85.39509,1.34,1.1551,31.48,55.65,1010.07,32.41,0.0275
22.79457,79.03567,6.03,1.1606,27.99,56.17,1003.24,96.36,0.3501
18.89712,75.6912,3.9,0.971,16.57,62.09,807.54,1980.59,0.0484
22.13661,73.54888,9.64,0.9925,11.92,87.24,812.18,1917.79,1.3985
27.57004,75.3435,6.32,0.9691,24.23,79.88,827.23,1707.1,0.3587
10.32115,77.66654,5.56,1.0712,19.2,81.04,898.9,1021.61,0.2073
24.12082,69.97972,4.67,1.01,21.64,75.68,854.61,1432.88,0.1148
13.5515,83.87869,5.96,1.1344,26.45,44.96,975.62,287.93,0.2735
17.07469,87.3196,3.3,1.0432,23.72,72.22,888.95,1104.94,0.0273
12.34152,71.83335,2.99,1.0289,23.34,91.23,875.71,1264.09,0.0
27.46926,83.15667,3.8,1.0144,15.98,59.38,841.85,1521.38,0.0024
9.59314,81.9964,5.88,0.986,15.85,63.94,817.98,1778.26,0.3038
17.03398,82.21216,5.81,1.0624,27.71,63.44,917.55,816.65,0.2967
21.57794,73.65347,3.12,1.0217,19.3,51.47,857.73,1423.36,0.0024
8.26225,81.67206,7.33,1.1145,26.1,64.85,957.34,458.6,0.605
18.74283,76.40039,1.35,1.0944,27.5,63.67,944.5,611.55,0.0
24.56739,80.53411,3.89,1.1128,29.51,62.74,966.76,404.67,0.0676
24.37959,74.36059,2.7,1.1035,22.32,74.45,935.94,699.68,0.02
16.36414,82.46257,2.72,0.9955,18.71,74.52,834.01,1653.76,0.0
16.77759,81.53997,7.5,1.03,19.76,85.92,866.02,1298.89,0.6356
18.81139,86.25214,4.54,1.1531,27.93,82.32,996.57,155.18,0.1063
24.67614,78.75672,0.86,1.1705,25.76,73.45,1004.31,56.11,0.0
19.9051,79.01214,6.49,1.0197,10.84,66.7,831.24,1749.89,0.3718
19.62448,86.32344,4.8,1.1176,33.15,59.34,982.62,260.85,0.153
24.22524,84.09913,6.4,0.9877,15.11,68.04,817.25,1778.96,0.3789
17.32403,78.72502,1.66,1.043,17.81,79.51,871.14,1273.09,0.0
16.9866,85.632,5.04,1.078,27.54,69.71,930.42,687.14,0.2016
14.94181,81.09765,4.66,1.1478,21.06,75.1,969.34,407.14,0.1245
14.98234,71.22209,3.13,1.1856,25.0,74.43,1014.68,32.88,0.0292
13.58112,76.14629,6.46,1.0148,11.61,82.98,829.52,1678.63,0.3777
21.97409,75.75054,7.05,1.0655,20.09,75.84,896.91,1020.67,0.4941
16.30494,79.58989,4.45,1.1833,23.41,56.29,1007.33,85.9,0.1119
21.47498,75.20317,2.05,1.0183,18.08,64.93,851.32,1430.7,0.0387
22.31636,68.74927,3.9,1.1641,25.07,61.98,996.49,165.89,0.0838
20.71181,74.81821,6.75,1.2044,20.61,73.03,1015.63,20.19,0.4491
20.1317,75.26037,5.43,1.1082,33.73,84.64,976.22,313.97,0.2071
8.30099,70.89018,8.15,0.9935,20.41,70.59,837.21,1640.28,0.8525
15.54925,82.38408,5.43,1.1392,21.83,66.84,964.63,415.13,0.2207
20.63832,81.60781,1.47,1.0639,24.63,75.18,909.4,892.98,0.0413
19.30681,87.76327,2.42,1.0838,22.07,54.94,918.4,906.24,0.0089
19.18255,77.51268,5.76,1.1186,24.24,78.33,954.88,548.98,0.2652
14.22123,79.04341,8.58,1.1191,17.94,78.72,935.12,619.82,0.9641
