latitude,longitude,ghi,dni,dhi,gti,temperature_c,humidity_pct,cloud_cover_pct,pressure_hpa,wind_speed_m_s,elevation_m,solar_generation_mw
23.86643,81.31242,423.5,375.89,109.08,431.42,30.44,61.09,19.01,1002.9,4.43,56.06,1.627
27.54148,82.65648,765.31,650.97,100.51,945.35,30.55,56.19,9.23,919.33,6.08,802.6,3.7882
25.57896,87.89256,725.01,612.61,102.37,707.96,19.66,78.37,13.52,940.92,2.22,597.66,2.8821
14.74419,78.4092,780.74,642.95,171.24,898.24,27.96,70.19,3.58,860.07,1.26,1439.4,3.5705
15.97935,76.78,629.33,423.9,201.55,652.11,25.18,64.21,44.68,877.41,1.89,1212.82,2.5987
10.45511,87.91024,493.47,327.57,105.11,496.04,16.78,85.59,25.77,872.85,2.48,1275.12,1.966
24.38964,78.81569,436.01,370.94,100.77,490.61,20.79,63.25,16.04,848.73,1.02,1547.71,1.998
19.32156,72.24062,453.14,307.42,108.44,489.11,29.27,61.42,21.44,958.4,3.25,492.75,1.9157
16.87934,82.79023,418.74,367.51,96.04,388.71,25.66,94.46,33.46,920.86,4.04,758.73,1.425
23.80365,72.2798,666.11,421.92,249.15,626.45,27.71,75.83,40.52,974.14,2.05,333.91,2.443
14.87848,84.97748,301.17,156.32,120.46,333.18,24.08,75.3,52.79,897.14,3.97,1035.71,1.2755
18.993,80.28835,589.44,502.72,162.01,648.68,24.79,68.51,25.44,938.63,1.31,607.06,2.5237
10.12952,74.58089,379.87,304.77,85.67,418.37,22.41,80.69,12.49,831.31,1.24,1651.31,1.6917
15.87249,70.65405,486.7,343.79,116.55,520.4,26.36,75.43,11.92,939.32,3.92,593.55,2.0064
10.67982,76.01049,582.11,472.34,167.65,604.59,30.46,49.88,14.09,1010.04,1.74,47.29,2.385
18.51162,76.97883,770.8,597.23,165.15,708.0,30.28,61.82,26.28,920.17,4.34,817.76,2.7403
22.68355,74.0635,455.5,279.93,168.91,414.4,30.82,63.88,41.14,956.27,3.75,470.2,1.565
15.29977,80.43447,199.01,162.0,48.37,200.72,25.68,76.76,16.55,894.19,4.64,1094.3,0.7449
8.03585,78.50869,904.36,645.24,276.75,928.89,28.55,51.29,34.68,935.47,1.05,664.09,3.6452
8.74311,86.71453,551.23,521.87,98.99,552.87,28.24,73.25,27.8,982.71,6.39,238.92,2.1613
21.74815,85.44555,499.14,400.1,148.99,488.13,28.78,57.3,33.36,1008.3,1.76,43.68,1.963
26.7245,77.28279,263.09,158.57,113.47,280.36,22.72,62.81,46.78,999.14,2.59,118.64,1.1009
10.76681,76.2257,648.82,525.94,129.38,795.58,20.81,87.53,29.03,824.92,1.42,1731.91,3.0544
13.70666,83.23908,822.29,588.34,241.69,589.76,26.96,72.82,25.18,968.69,0.82,424.72,2.333
22.44703,72.62644,448.74,421.98,92.96,510.04,28.06,55.68,18.05,824.54,3.52,1661.21,2.0682
22.58706,75.94987,557.18,448.24,156.86,532.29,27.98,67.7,39.57,950.9,1.26,531.44,2.0497
19.94082,86.12742,455.69,401.31,104.18,473.14,21.16,72.04,25.09,880.48,3.54,1151.69,1.8716
15.46697,80.38862,586.63,496.54,107.67,642.96,29.43,62.0,4.82,1003.64,1.49,106.34,2.4764
12.80438,70.88719,717.59,608.5,132.05,862.89,17.36,76.64,18.09,823.08,1.25,1717.07,3.4509
22.22349,68.46624,276.55,138.5,94.87,287.69,31.45,59.69,60.13,986.4,2.82,222.22,1.1115
11.90056,86.60904,653.55,554.97,170.31,667.24,24.0,68.43,36.94,896.41,0.99,1003.3,2.6494
14.15425,85.92914,781.64,372.37,394.41,761.96,27.11,56.17,63.9,878.13,0.82,1177.16,2.985
17.99146,82.23206,574.6,358.89,172.0,615.4,38.48,61.52,43.52,925.71,0.95,750.1,2.3122
8.67984,81.82951,649.17,475.04,143.0,661.98,23.25,76.75,25.87,850.46,3.59,1500.41,2.6323
14.09673,80.19649,658.31,504.53,147.36,740.95,18.58,79.69,13.58,912.56,1.56,893.79,2.9455
11.09882,81.59536,727.02,600.08,133.42,800.79,21.8,83.98,7.79,871.65,1.76,1269.71,3.087
11.08735,87.69728,479.77,444.11,84.2,459.5,25.61,61.74,22.77,959.46,2.66,424.54,1.8395
27.09406,74.34499,566.15,449.7,150.85,588.53,25.01,76.67,36.33,912.78,2.68,879.1,2.2209
24.2297,70.5135,532.82,362.15,110.41,513.96,29.27,52.68,13.53,1001.37,1.07,124.92,2.0839
12.21931,83.71283,353.0,243.94,110.9,361.8,27.79,66.47,44.51,1000.04,3.46,138.12,1.3692
10.35879,78.07035,931.29,710.05,186.13,849.97,21.17,80.81,17.65,930.46,3.34,710.36,3.288
14.74127,73.18921,704.73,612.79,105.15,764.09,20.91,58.94,6.38,855.72,2.77,1477.07,3.1293
16.86993,77.23627,823.83,500.46,348.76,791.83,29.81,75.23,53.85,930.11,3.23,688.51,2.9753
9.39641,79.96785,441.45,409.76,77.59,422.31,32.29,66.51,15.92,884.01,0.87,1204.43,1.6271
20.30326,72.65558,471.01,343.81,109.9,488.18,25.3,73.58,24.86,987.32,2.42,228.26,1.8886
18.4279,80.01356,506.53,412.94,107.23,480.54,26.6,71.59,26.19,939.9,2.94,667.08,1.8878
20.0275,83.16244,725.32,440.65,307.03,741.67,22.35,69.26,43.27,845.47,1.69,1591.04,2.9567
15.58564,83.19983,516.91,496.98,127.48,556.68,34.42,66.2,45.62,1002.65,4.04,130.76,2.1174
25.9064,80.08868,923.15,669.59,246.68,954.05,19.38,76.95,12.95,881.89,0.85,1206.71,3.858
16.79433,68.56005,589.87,441.27,123.08,616.4,14.45,64.89,14.46,830.47,0.65,1698.24,2.5398
19.71875,83.35365,676.35,532.25,149.57,755.8,24.06,75.05,28.33,889.27,0.5,1065.39,2.9502
23.43842,76.5713,383.29,419.97,62.57,413.62,21.68,66.88,24.15,932.17,2.09,720.51,1.6389
11.92593,84.60546,651.65,456.51,189.09,676.58,18.69,61.38,7.28,820.0,1.56,1775.74,2.8079
8.5334,74.18573,483.26,418.61,68.21,454.82,24.49,57.7,6.55,874.13,2.06,1218.7,1.8265
27.98877,83.30806,336.88,151.99,150.56,373.24,22.66,69.18,77.35,925.99,1.07,786.04,1.4176
13.50994,86.63869,313.92,190.73,47.07,322.88,19.93,73.24,22.16,880.07,1.7,1137.67,1.3211
10.9575,81.17593,571.04,363.1,170.45,593.34,32.08,66.09,39.1,1005.0,1.62,111.14,2.2602
14.1056,86.84269,390.84,267.04,119.56,427.12,25.03,79.51,34.69,920.97,3.49,831.73,1.6515
21.81628,83.64106,936.89,627.0,244.38,988.08,20.4,71.49,26.93,867.46,2.49,1346.95,3.9466
24.81352,78.90302,591.88,536.18,73.98,617.61,19.71,56.39,15.74,831.63,1.99,1643.43,2.4957
14.78858,72.60794,762.84,557.2,148.44,888.26,27.3,78.14,23.4,987.68,2.85,195.0,3.4047
14.78252,74.12632,575.02,363.32,198.19,550.37,36.82,68.48,37.05,976.49,2.2,304.29,2.0804
12.88493,70.952,755.32,603.38,172.78,740.66,22.53,65.79,24.27,826.49,1.16,1714.02,2.9995
9.33539,74.36742,535.43,449.89,57.26,639.97,22.0,71.24,24.01,831.03,3.66,1694.52,2.5407
23.35133,79.99642,383.45,270.65,78.41,387.89,24.02,65.23,14.26,874.42,2.12,1245.39,1.5485
25.99091,81.61605,684.33,503.22,114.33,585.54,21.74,66.55,9.16,894.05,3.38,1085.83,2.391
17.22065,80.51249,577.11,362.87,185.37,488.74,26.78,64.82,33.28,966.33,1.9,359.93,1.8799
26.73306,70.36532,419.04,332.61,102.31,411.94,26.45,61.64,26.23,902.69,2.51,998.65,1.6545
22.75152,75.64279,239.41,138.42,77.53,256.17,21.55,69.6,46.14,855.84,0.82,1400.67,1.0087
16.24636,75.19889,846.04,754.41,89.63,890.07,18.48,58.66,9.68,888.82,0.95,1128.32,3.722
10.93493,72.58709,546.56,479.41,106.14,604.09,30.53,68.51,21.38,998.53,2.58,83.08,2.3414
20.78484,75.58228,418.79,350.85,105.66,409.49,24.49,78.33,20.94,995.29,2.72,144.93,1.6164
19.43946,68.18782,389.52,255.0,159.87,410.43,36.58,59.21,49.44,960.95,3.76,438.64,1.5183
27.12788,76.74986,104.83,55.87,17.41,112.12,29.19,73.84,21.77,916.67,1.13,813.48,0.4074
19.70155,86.47707,838.35,663.64,152.18,814.99,28.71,69.21,26.61,1008.32,3.61,64.02,3.1384
15.67981,71.42638,464.15,387.81,94.77,461.66,18.54,81.75,17.06,866.39,2.35,1332.44,1.866
15.5394,82.4053,685.21,495.87,159.19,591.1,20.6,70.35,34.1,962.15,2.57,436.73,2.326
27.04954,87.85692,587.55,450.56,95.33,578.69,18.64,78.47,10.43,917.62,2.66,819.56,2.3231
17.38655,81.61834,971.13,775.65,156.4,930.68,20.71,68.85,13.31,856.92,3.68,1432.14,3.6954
24.96423,73.01077,753.58,452.43,272.19,705.8,11.74,66.18,45.19,820.39,4.4,1778.61,2.8784
23.1061,69.02784,596.1,374.09,205.29,582.26,25.55,67.62,39.91,985.25,2.66,187.78,2.2467
19.41325,74.84006,511.13,316.17,154.03,504.7,18.28,58.5,33.82,870.29,1.71,1314.12,2.0118
9.2054,73.94371,332.13,272.07,35.3,328.4,25.42,60.27,7.84,941.94,3.67,594.78,1.3112
14.4332,78.73822,484.22,389.96,120.33,540.67,20.36,70.72,16.81,839.41,1.24,1641.25,2.18
19.69475,78.10288,481.09,380.67,73.7,498.05,22.93,69.81,13.49,936.56,2.14,697.58,2.0014
13.66227,84.98862,489.52,378.0,98.6,565.52,22.55,79.19,39.73,951.95,3.93,495.25,2.1604
16.60953,81.6555,673.91,430.62,178.05,698.3,31.3,58.27,31.62,961.53,3.61,454.35,2.6627
25.90161,83.95124,590.16,554.57,100.38,555.89,33.73,75.34,20.8,958.54,3.0,451.42,2.0769
19.38584,86.82172,307.67,230.81,83.97,310.09,21.71,60.74,30.51,903.37,2.19,970.52,1.2024
19.22161,80.67057,208.73,145.05,24.26,249.68,19.65,63.55,15.01,930.7,1.9,737.6,1.048
21.97796,76.80831,773.72,489.34,248.73,733.22,25.61,74.42,19.31,997.05,2.76,156.65,2.9118
21.64342,74.95845,421.29,345.19,108.34,403.87,26.71,70.17,27.31,923.77,2.6,726.88,1.5994
24.46409,77.94887,622.83,406.67,171.09,640.2,29.4,54.09,51.33,949.07,0.73,560.67,2.4793
21.24145,68.92907,42.85,36.65,15.3,43.14,35.86,50.65,35.74,1004.15,2.7,46.06,0.1862
17.85816,74.15106,277.47,136.69,98.24,301.05,23.16,81.52,61.64,846.64,3.74,1471.58,1.16
13.07415,87.63876,499.55,406.07,82.34,524.23,29.76,53.08,2.57,825.81,3.58,1737.86,2.1088
9.12105,74.80008,291.98,153.31,92.7,270.63,36.07,59.52,50.3,942.02,1.45,605.6,0.9981
26.80514,84.67259,375.58,335.54,39.43,344.24,22.62,67.52,1.5,873.24,2.07,1245.4,1.3433
24.81912,74.0406,153.05,105.34,31.99,140.14,28.31,51.85,8.64,982.39,2.65,297.32,0.4991
13.3861,77.00594,207.81,118.31,27.26,230.62,23.54,56.22,15.21,952.46,2.45,531.86,0.9058
20.9034,80.56429,606.61,363.55,234.2,633.46,31.62,59.09,55.62,920.19,2.37,801.26,2.442
11.76117,83.34124,414.29,218.42,117.56,456.98,23.19,57.78,32.38,920.0,2.4,826.25,1.859
10.0024,84.21942,924.56,773.81,154.56,780.04,37.69,59.52,8.86,941.74,4.48,634.99,3.0583
22.24936,84.63158,646.97,551.9,90.55,594.87,22.5,71.9,14.48,836.64,5.1,1628.75,2.3538
20.46506,87.59066,859.94,724.62,175.49,864.37,17.9,79.49,12.32,822.32,2.57,1778.26,3.4936
26.66385,69.45805,287.68,147.07,87.85,271.65,31.52,63.85,32.16,877.38,0.63,1176.2,1.0334
26.25328,87.56407,454.79,217.12,164.28,464.85,35.36,63.32,42.72,994.77,2.32,157.23,1.7817
22.74372,80.8856,639.52,452.62,177.25,604.91,27.14,67.38,45.35,873.01,1.8,1281.11,2.2911
19.69229,71.10766,598.82,421.14,176.57,621.87,23.28,57.73,42.06,832.41,2.6,1671.25,2.5617
9.8535,76.79253,998.85,883.62,108.1,1077.59,16.83,72.08,12.18,852.57,4.86,1425.89,4.37
22.51802,74.5956,464.14,307.12,149.78,446.27,29.23,61.09,32.17,977.96,0.96,284.63,1.7978
10.69266,84.26471,566.9,440.79,105.69,597.8,28.38,61.84,13.28,872.47,4.69,1266.09,2.3766
13.07469,80.12684,801.64,618.59,176.5,731.55,18.06,81.73,28.5,866.81,1.64,1310.91,2.8949
18.98388,71.15764,796.52,586.87,169.75,748.72,27.78,68.82,21.67,1000.46,3.9,132.75,2.8599
18.10744,86.15609,555.37,407.3,165.67,517.69,28.0,54.28,43.2,926.32,1.29,762.82,2.0682
15.40129,75.7084,422.84,377.7,73.46,468.7,20.74,68.28,20.48,930.17,1.04,730.96,1.8488
8.82002,83.5955,400.43,309.62,148.24,395.26,11.92,75.65,51.87,852.32,0.58,1476.86,1.5464
20.39256,70.24926,675.58,523.89,103.99,830.26,38.21,57.25,15.06,947.9,1.95,542.05,3.1876
8.07991,84.83633,109.28,110.76,23.93,110.47,22.19,75.62,21.47,869.21,3.32,1336.23,0.4727
17.40398,74.22077,434.51,425.96,94.41,423.12,19.67,52.92,31.81,832.83,3.16,1679.01,1.7581
11.10915,80.97094,535.33,448.07,133.58,559.96,27.89,53.66,30.04,890.76,3.67,1132.92,2.184
18.18968,87.65602,727.22,440.57,179.52,807.06,26.44,81.91,48.03,923.34,1.49,783.69,3.0938
11.19873,73.10578,889.26,672.07,263.78,894.74,19.58,61.94,30.58,905.87,1.42,978.69,3.6123
12.51987,71.90994,279.93,261.31,56.31,307.92,20.98,64.26,27.3,884.29,5.58,1136.04,1.2635
21.52608,83.041,319.23,193.05,96.71,318.6,25.48,66.09,25.5,961.7,0.83,451.92,1.2605
14.93368,86.15795,324.12,184.13,111.79,334.65,29.67,56.51,34.07,948.96,1.12,530.34,1.3052
17.79148,78.45258,613.19,419.72,205.11,629.29,29.67,53.7,51.6,948.48,2.68,558.03,2.4852
13.20583,82.02239,587.15,455.85,138.54,633.58,28.36,48.59,11.49,1011.59,1.53,79.44,2.5422
17.56318,79.3587,289.69,305.26,58.19,297.79,36.55,52.81,18.93,993.63,1.95,194.86,1.0933
26.54683,68.45778,330.71,252.58,82.25,368.53,30.95,63.62,16.32,1002.25,1.96,107.06,1.4898
9.7065,69.96378,306.4,260.48,48.62,338.03,33.42,55.15,22.58,940.64,3.53,573.92,1.325
19.03783,77.28721,503.13,452.53,92.25,557.38,35.25,43.81,25.93,1013.98,3.51,45.9,2.106
8.92916,78.85095,467.43,402.21,109.19,467.47,28.64,74.53,24.97,915.45,0.54,949.18,1.7583
23.01822,83.0817,170.21,133.45,34.99,178.7,28.34,62.85,6.72,968.87,0.67,411.02,0.7265
16.3264,80.42817,505.22,350.7,126.34,518.47,24.3,55.88,21.69,922.89,0.9,776.81,2.0951
18.39095,72.18672,173.86,132.26,47.83,180.16,26.53,54.75,35.55,1000.96,3.54,110.45,0.7115
18.99664,82.54602,834.81,663.2,177.96,729.26,30.19,65.51,15.38,953.25,3.89,530.08,2.8501
19.52843,86.67312,407.73,306.05,146.78,453.66,18.61,81.11,48.06,828.81,3.73,1709.3,1.7561
21.83942,79.20982,827.29,521.01,178.56,827.3,32.44,63.82,14.5,963.29,3.07,447.38,3.2421
25.66383,76.48768,493.63,394.29,101.54,493.48,31.81,75.62,33.62,999.17,3.32,148.76,1.8555
22.25806,80.41278,519.39,402.96,120.58,565.46,22.03,79.58,29.03,988.05,0.63,206.5,2.2113
27.07825,86.00806,767.1,658.52,129.86,668.19,20.93,64.24,2.26,921.44,3.14,799.76,2.7034
22.21549,69.12334,553.09,364.76,190.81,571.16,20.2,68.56,44.64,840.42,5.1,1607.73,2.3139
14.81725,70.40241,257.63,161.1,89.31,289.23,23.69,56.29,52.87,852.04,2.95,1493.46,1.1307
11.81492,76.06567,465.97,412.8,38.8,472.13,31.87,63.28,7.52,925.53,4.36,770.05,1.8068
22.76011,72.7023,282.98,182.78,90.2,271.03,31.21,62.32,28.09,927.71,1.78,711.42,1.0233
26.80899,79.46934,87.58,71.38,22.36,85.53,18.25,82.13,26.8,855.15,2.15,1433.7,0.3623
12.57627,73.06992,375.95,185.15,134.33,341.12,16.25,71.64,59.74,861.55,0.59,1357.82,1.3357
26.96656,77.19116,543.82,374.97,142.05,551.14,27.73,63.12,36.51,899.04,3.42,1006.14,2.1832
8.52566,85.99327,623.9,413.09,150.33,650.2,19.59,60.1,29.85,837.77,3.3,1526.53,2.663
16.68518,73.11684,526.75,447.26,59.33,498.36,16.37,64.69,7.76,854.99,2.14,1419.09,2.0568
10.46279,70.90867,682.57,510.99,234.46,697.22,18.59,56.22,38.76,898.29,1.95,1004.69,2.9207
12.25584,72.62996,433.85,370.2,41.84,495.24,22.47,79.36,12.77,882.22,1.47,1208.63,1.9097
22.10371,74.95977,542.24,416.67,126.81,499.87,18.62,85.07,21.94,845.02,2.02,1558.2,1.9631
18.61271,84.8374,651.14,523.81,219.41,699.79,30.78,63.06,46.03,954.17,4.09,476.87,2.7002
8.30189,71.46914,663.81,475.55,131.91,706.68,17.13,91.44,26.57,831.33,3.16,1668.3,2.8396
26.66148,69.26907,637.15,506.98,74.18,604.33,31.91,71.77,23.43,984.29,1.86,260.07,2.3111
19.97843,79.70272,45.43,32.05,9.26,49.07,20.0,87.4,22.85,825.86,1.35,1711.89,0.1794
21.16322,72.30969,539.53,307.31,232.28,621.33,25.13,83.66,49.27,852.35,2.72,1443.93,2.4181
23.23844,75.4542,171.76,146.32,29.26,177.38,21.63,65.11,12.16,944.77,2.24,609.56,0.7044
26.16963,72.80254,501.6,380.88,175.41,454.56,21.77,68.09,46.84,849.32,2.84,1488.05,1.8426
14.2686,83.17056,521.86,469.14,89.62,548.41,24.62,64.02,8.77,1008.67,0.54,35.94,2.2129
11.14591,73.92372,661.48,604.2,131.78,698.51,23.72,75.34,23.66,878.27,4.37,1189.67,2.7371
8.50431,75.09418,531.59,275.67,241.05,502.27,30.37,55.98,73.58,989.14,2.46,211.62,1.9495
19.01383,78.95444,213.24,231.58,24.96,223.62,21.88,70.16,7.84,893.17,1.27,1051.76,0.902
21.75507,83.07581,576.64,331.11,221.42,576.84,31.25,59.22,42.81,1006.67,3.61,39.46,2.1937
24.23395,87.03702,684.13,586.09,75.98,728.71,22.52,58.92,6.69,820.0,1.63,1787.81,2.9992
14.81497,70.74787,823.19,720.99,173.35,902.82,34.86,53.09,29.08,986.02,1.0,245.6,3.4482
10.23131,83.76853,647.65,422.72,244.44,718.09,16.58,67.26,43.71,841.27,2.09,1567.32,2.9627
27.83114,84.90112,802.65,648.63,194.48,738.5,21.2,67.59,15.37,870.58,0.78,1243.58,2.9605
12.84492,78.83908,479.34,353.34,145.76,432.06,20.1,68.79,15.68,970.2,2.87,362.01,1.6974
22.64185,81.73263,652.15,483.6,143.68,582.9,20.39,77.09,18.42,912.0,4.78,895.12,2.3446
13.52162,70.08061,736.9,549.25,216.17,649.63,24.88,80.96,30.72,995.62,3.43,155.96,2.5345
13.77957,79.58138,565.99,489.35,72.97,516.19,21.14,85.32,2.53,935.1,2.06,715.92,2.0806
26.37768,70.57026,453.11,460.0,72.5,477.7,25.42,65.77,33.06,908.1,3.72,895.91,1.8518
22.4737,75.18789,522.44,275.46,242.03,500.15,29.45,85.39,83.55,984.77,0.58,222.17,1.8548
17.3265,87.86362,278.82,263.82,54.42,257.93,30.23,71.16,10.22,1006.14,1.76,104.11,1.0242
20.29686,85.59032,792.86,572.34,187.1,724.87,25.58,69.45,28.4,889.46,2.73,1054.23,2.8358
19.18586,76.23566,45.61,0.0,13.43,47.16,23.71,76.08,21.95,897.71,3.21,993.23,0.1694
17.6452,75.84648,754.2,661.64,82.76,720.07,20.04,74.24,13.11,828.53,0.56,1755.06,2.901
21.82654,69.51834,586.08,423.78,175.57,545.73,25.22,60.7,42.19,820.0,2.2,1718.02,2.1178
15.05652,80.90406,263.51,241.05,52.91,273.37,23.94,91.44,30.25,943.02,0.41,589.26,1.0464
8.65694,73.15211,891.73,581.65,314.73,830.78,26.36,62.52,37.68,868.67,1.17,1295.13,3.2669
26.70558,79.59492,247.94,221.46,24.73,256.27,28.11,64.67,22.67,956.85,2.23,508.51,0.976
14.08076,68.57741,559.91,359.7,166.09,661.2,30.54,44.35,51.4,956.79,1.44,491.29,2.6402
9.5729,69.13707,493.24,416.51,95.12,454.08,23.72,77.36,6.75,956.34,2.14,407.0,1.7974
12.72512,72.70825,423.92,235.82,200.47,498.08,26.56,70.66,77.18,882.41,3.18,1176.02,1.9255
12.79669,74.64829,366.36,224.27,132.57,381.96,30.81,53.43,50.42,913.84,1.02,887.43,1.5076
10.86774,85.59114,393.6,300.83,77.51,360.65,32.49,54.65,36.43,1009.13,1.9,44.54,1.4441
9.62642,79.77327,455.58,326.82,120.07,441.78,32.94,65.16,26.26,967.3,2.91,406.36,1.6897
25.67027,70.70079,425.96,320.49,127.66,374.76,27.14,75.17,29.28,864.09,2.13,1275.31,1.4175
9.99034,73.21927,772.06,677.43,133.73,676.75,23.96,57.54,1.69,881.54,2.69,1205.54,2.7938
23.79045,86.34945,567.38,411.0,189.88,534.2,28.98,71.63,48.94,842.17,4.32,1534.77,2.0565
9.61926,72.23222,808.07,614.98,139.19,926.85,19.45,66.36,5.02,847.76,1.79,1514.96,3.822
26.75387,70.88626,997.98,795.72,223.73,971.52,14.44,82.85,12.39,873.08,4.31,1244.35,3.8185
21.84479,83.59695,636.1,480.92,157.66,611.59,29.97,50.56,23.25,922.3,2.8,788.75,2.3656
19.50546,81.15766,494.94,334.05,128.48,462.7,25.34,52.42,30.46,945.58,2.33,591.46,1.8422
21.3048,80.30244,724.58,536.29,229.28,637.49,20.22,74.16,40.93,890.36,1.99,1099.71,2.4834
17.33294,83.19318,872.26,656.49,197.62,990.81,30.69,72.46,29.51,967.8,1.19,383.63,3.7919
20.97412,79.87899,578.31,489.3,83.54,657.86,22.32,70.63,13.07,944.94,5.14,537.99,2.6343
8.73169,72.55529,608.86,513.32,168.34,628.72,32.32,45.67,12.65,930.95,1.88,682.7,2.4602
9.99272,69.27864,570.11,531.4,90.03,517.37,29.85,56.63,7.51,901.65,1.92,1013.29,2.0489
22.68346,70.13552,738.02,623.62,144.84,771.03,23.23,75.5,5.3,898.6,1.13,1005.56,3.1029
27.53308,85.60003,496.14,330.92,151.51,519.38,26.59,63.27,40.13,917.99,3.46,763.38,1.9849
11.17425,83.14297,891.16,639.01,270.22,799.66,29.97,58.21,37.82,985.34,2.06,218.11,3.1642
22.5451,85.90026,43.93,0.0,15.32,42.19,34.95,57.25,48.15,891.49,1.95,1087.12,0.1378
25.07875,72.25513,932.23,720.36,202.68,925.14,24.68,70.41,28.04,936.65,2.0,681.54,3.6532
24.64556,74.18743,391.94,233.9,133.44,371.87,23.0,55.31,43.1,939.79,1.89,586.23,1.5021
17.25662,72.7941,531.88,337.61,126.55,555.0,28.47,73.67,19.96,982.57,1.77,279.98,2.1347
8.9617,76.85404,495.26,366.3,185.22,539.44,21.01,62.49,41.72,961.9,0.75,443.3,2.1506
22.55004,82.32924,459.58,302.78,103.86,516.42,30.25,75.37,6.88,973.12,2.9,307.47,1.9971
26.26565,69.32631,465.57,347.91,76.26,489.53,20.99,48.85,9.51,862.25,1.7,1396.89,1.9896
8.31159,87.78249,537.13,317.06,148.83,566.4,23.33,70.82,18.62,918.57,3.02,834.38,2.2589
21.2702,76.4861,543.23,488.08,67.3,554.58,26.01,74.81,5.59,875.94,0.73,1308.94,2.2387
16.32892,77.09571,474.06,275.58,195.59,480.25,23.8,59.5,44.24,935.68,5.38,667.55,1.9216
21.80182,78.83095,794.88,443.35,344.71,855.78,22.36,76.56,60.74,832.65,3.12,1635.02,3.2606
9.37678,72.69196,511.18,376.48,118.27,499.45,23.04,64.0,13.22,908.29,2.89,859.77,2.009
18.00672,82.35393,586.41,457.49,139.3,463.39,29.57,66.27,41.46,935.55,1.65,662.57,1.8139
12.38263,78.19517,149.98,67.78,37.37,137.97,17.63,82.4,27.56,830.12,3.85,1697.2,0.4863
15.54333,73.2956,506.3,354.09,163.66,590.89,25.24,67.15,54.81,917.6,1.34,861.19,2.3205
19.40953,84.15329,390.08,347.02,31.21,408.97,20.26,64.15,9.65,935.05,2.99,615.91,1.6045
27.27681,82.20493,641.16,591.2,112.91,649.81,20.59,85.95,21.47,848.48,1.35,1511.7,2.508
11.89516,73.37265,366.26,241.02,90.15,347.28,21.64,72.15,19.27,888.98,2.91,1077.0,1.3985
16.63849,71.72358,478.8,404.35,42.75,466.07,32.06,60.91,2.41,831.84,1.54,1680.34,1.771
10.44337,82.57953,615.99,387.53,245.48,531.79,22.45,68.62,55.14,914.35,1.27,911.43,2.0821
15.70302,78.7522,509.36,404.94,117.87,489.97,20.97,83.57,34.12,820.97,0.93,1767.4,1.916
22.34825,70.31908,439.11,271.71,147.83,456.16,34.72,62.77,50.88,1007.22,1.41,50.12,1.7569
25.96136,74.21021,748.59,642.95,105.81,713.88,37.77,60.13,21.17,992.77,2.81,194.5,2.6923
17.07887,68.41813,381.03,243.54,89.48,367.6,25.21,66.78,35.83,926.11,5.58,759.17,1.4242
24.38433,85.06366,462.76,367.2,128.31,490.16,20.21,59.28,18.63,839.18,4.21,1669.86,1.9432
24.90522,78.35726,735.04,557.39,129.73,733.97,19.67,59.72,14.53,974.88,1.68,283.02,2.9978
9.67719,70.93515,878.94,635.35,245.34,924.81,20.26,65.85,15.63,896.07,2.36,985.9,3.6846
16.80793,79.24351,555.88,478.76,114.76,532.21,37.53,49.4,32.94,932.58,1.94,722.06,2.0653
20.32771,78.58217,338.69,363.38,48.43,326.65,22.74,65.37,13.98,828.35,5.19,1645.33,1.277
22.94336,83.08789,401.34,214.64,113.36,394.19,22.96,58.55,31.45,898.55,3.24,981.19,1.5485
18.58009,80.66355,604.57,434.94,144.46,680.11,29.65,74.54,16.79,989.13,3.34,230.99,2.6063
11.80811,77.60006,734.98,642.36,79.03,698.73,27.03,71.0,5.3,962.96,3.45,441.46,2.742
16.77275,72.54192,678.6,556.15,165.5,715.08,35.94,56.79,35.29,936.23,4.89,668.06,2.7183
10.6139,81.67753,525.84,410.87,118.75,515.93,30.76,68.79,17.57,955.26,1.65,513.43,2.003
15.47746,78.7949,386.16,251.63,120.32,395.08,26.62,79.25,37.31,959.6,2.67,460.18,1.5501
21.59007,77.0165,573.42,411.52,141.82,586.59,25.55,60.67,26.97,989.0,3.54,188.02,2.3791
23.65915,70.41343,306.79,269.18,50.65,333.99,22.6,65.73,14.31,908.01,3.57,914.04,1.3478
23.72615,70.46199,522.93,426.89,105.64,521.37,33.13,64.55,17.14,992.26,2.53,158.62,2.0016
17.8411,78.96006,152.2,158.33,34.35,173.87,29.34,68.39,29.34,1002.74,1.29,98.28,0.5767
14.86484,84.77511,41.65,15.34,14.95,43.89,17.88,78.62,41.73,905.99,1.99,959.35,0.2157
14.58467,70.93999,226.14,148.82,71.58,223.37,33.89,52.79,55.32,985.57,1.57,232.18,0.8792
12.39577,68.79648,403.29,369.65,67.57,497.35,13.88,75.05,6.33,865.88,1.73,1339.77,1.9861
14.2564,86.71159,157.63,109.39,38.4,165.18,32.72,65.29,27.67,899.58,3.35,983.14,0.6457
26.62292,75.90836,748.52,640.17,72.25,742.37,30.61,62.1,10.69,965.42,2.25,429.37,2.9147
9.54928,81.84766,296.08,228.12,42.43,316.67,36.48,59.36,21.48,1009.84,1.85,72.33,1.2775
13.99712,85.26898,579.32,395.56,179.1,571.17,33.19,56.36,57.2,964.88,5.47,390.03,2.144
